CustomerID,Name,Email,Phone,Date Joined,Country,Purchase Amount,Product Codes,Notes,Address,DOB,Gender,Membership,Feedback,Last Purchase Date,Subscription Plan,Preferred Contact,Last Login,IP Address,Promo Code,Loyalty Points,Account Status,Referral,Notes2,Weight,Height,Distance Travelled,Temperature,Volume
1037,  Randall barron,natashadean@@hotmail.com,001-620-341-1375x2810,2023.02.12,uSa,357.11,"C345,C345",late payment,"39019 Charlene Knolls Suite 326, Raymouth, WI 97921",25-04-1967,F,Gold,null,26-04-2025,None,none,6/12/2025 10:15,36.71.22.76,SAVE10,N/A,Inactive,williebaker@yahoo.com,NA,95.7 kg,160 cm,30.1 miles,81.5 F,3.58 L
1056,"Jackie-	glenn ",mooremeghan@yahoo.com,001-420-821-4899x75842,23-08-2025,USA,464.99,"D456,D456",,"1283 Fuentes Turnpike Apt. 589, West Phillip, NH 86030",6/21/1999,m,gold,unsatisfied,1/3/2025,basic,email,1/2/2025 17:51,105.117.226.98,SAVE10,300 pts,inactive,,check address,80.7 lbs,64.2 inches,5.4 km,24.0 C,3.42 gallon
1094, martin sherman  ,hogannoah@yahoo.com,(018)677-5010x4752,29-Aug-23,Usa,208.62,C345,needs follow-up,"46654 Thomas Prairie Apt. 995, Port Kellymouth, AL 18353",27.10.1970,m,Platinum,excellent,8/5/2025,premium,phn,4/17/2025 2:15,73.121.29.92,,300 pts,active,daniel81@mcdaniel.com,?? needs review,95.0 kg,1.72 m,44.3 miles,66.4 F,1.18 L
1028,  jessica lawson  ,yburgess@white-lopez.com,928-439-4387,1-Nov-22,Uk,463.25,"C345,B234,A123",null,"228 David Unions, Lake Marcus, OK 55165",13.09.1967,,Silver,excellent,21-10-2024,basic,email,5/1/2025 7:13,144.200.163.158,FREE50,null,Inactive,robersonjustin@fox.com,check address,93400 g,76.4 inches,17.0 km,69.4 F,2.05 L
1097, travis_pacheco,stephengeorge@webb.net,(364)820-3179x24176,2025.07.19,usa,346.32,"C345,A123,A123",needs follow-up,"9017 Ethan Streets Suite 630, West Daniel, NE 88812",18.04.1974,f,Platinum,excellent,3/12/2024,premium,phone,28-05-2025 14:34,151.3.254.243,WELCOME20,null,Inactive,jjohnson@ramirez.net,check address,75.1 lbs,1.83 m,29.4 miles,22.6 C,4.31 gallon
1007, brenda  elliott ,kellyhannah@moore.com,001-434-494-1732x79255,9/19/2024,Uk,352.47,C345,needs follow-up,"58244 George Valleys, West Nancy, CA 22710",7/1/1993,m,None,NA,8/6/2025,None,,4/1/2025 7:47,91.119.89.29,SUMMER2023,,Inactive,,first purchase,92.4 lbs,70.5 inches,8.6 miles,29.7 C,3.53 L
1075," Renee/	doyle",beckyjohnson@robinson-barry.net,411-582-8050x4198,2023.07.31,CAN,453.88,"B234,A123,D456",first time buyer,"6528 Burns Valleys, Port Kimberly, MO 45482",3/7/1994,F,Platinum,null,20-05-2025,premium,,2/27/2025 7:19,193.234.195.231,FREE50,null,Inactive,,NA,93.9 kg,189 cm,10.4 km,74.8 F,3.29 L
1049, Lauren  rivera ,christina87@barker-moore.com,+1-191-181-3429x7878,18-May-23,UK,141.02,D456,VIP,"0337 Ross Springs Apt. 676, Taylorshire, TX 17569",16.09.1970,f,Gold,satisfied,18-Jun-25,None,,5/27/2025 2:56,20.95.133.4,SUMMER2023,300 pts,Suspended,Victoria Melendez,,99.8 kg,1.5 m,26.9 km,20.6 C,3.38 gallon
1046,"  eric	_miller  ",shanekelly@gmail.com,(087)526-4078,22-09-2023,UK,461.97,"B234,A123",,"04562 Kenneth Lock, Forbesmouth, MN 39399",6/16/2002,F,Platinum,excellent,6/9/2025,premium,phn,2/8/2025 6:01,56.238.202.132,,,Inactive,Jamie Brock,check address,53.8 kg,70.1 inches,23.2 miles,73.9 F,2.66 L
1076,  kendra sims  ,robertsolivia@hunt-whitehead.com,(467)905-1189x090,2025.06.10,USA,,"A123,C345,D456",needs follow-up,"436 Shawn Shores, Oscarport, WI 04210",3/14/1966,f,None,satisfied,7/18/2025,Premium,phone,7/6/2025 13:30,7.28.166.130,SAVE10,,Active,gonzalezcarlos@carter-wolfe.com,check address,80300 g,1.89 m,18.2 km,80.2 F,3.44 gallon
1006,patrick thomas,stanleywalker@griffith.com,(009)951-1849x04472,12/11/2024,usa,92.96,"D456,B234,B234",null,"304 Ramirez Mews Suite 218, Port Donna, LA 89000",7/1/2000,M,,NA,5/1/2025,premium,e-mail,1/23/2025 2:28,184.68.66.16,NULL,-10,Suspended,,null,51.1 kg,72.0 inches,42.0 km,19.3 C,890 ml
1073,  Matthew alexander,donaldfoster@burke.com,+1-782-272-1937x090,5/26/2024,USA,288.93,"B234,B234",first time buyer,"551 Juan Alley Apt. 622, North David, MS 98799",27.01.1970,f,Platinum,NA,27-Mar-25,None,email,2/9/2025 1:06,77.146.223.182,SAVE10,300 pts,,alexharmon@hotmail.com,check address,75800 g,1.85 m,20.4 miles,68.7 F,0.88 L
1005, Deborah_jenkins ,alexandrabowman@gmail.com,915-869-9410,31-03-2024,CAN,466.63,"C345,C345,A123",NA,"1343 Davis Plaza, Port Lori, AR 72879",01.12.1969,,Gold,null,9/11/2024,premium,e-mail,4/4/2025 2:16,34.255.25.16,NULL,-10,inactive,debrahenson@yahoo.com,,81.1 lbs,62.6 inches,45.7 km,18.6 C,2.87 L
1032,"  Kimberly  	miller  ",oleblanc@foster.com,+1-335-525-6695x66473,7/7/2023,UK,168.5,C345,needs follow-up,"5287 Holly Circles Apt. 292, Lake Alyssamouth, TN 48448",16.09.1987,M,,unsatisfied,23-06-2025,None,none,1/7/2025 2:20,157.129.151.180,WELCOME20,null,inactive,Stephen Nguyen,?? Needs follow-up,69.6 kg,159 cm,29.8 miles,25.5 C,1.17 L
1065, pamela_brown,teresaharrison@gmail.com,(911)125-6645x809,2023.09.27,uSa,463.54,"A123,B234",null,"PSC 2378, Box 9550, APO AE 84879",3/5/1998,F,silver,NA,6/7/2025,basic,phone,4/7/2025 9:06,invalid_ip,,N/A,Inactive,nriggs@sullivan.com,null,84.8 lbs,156 cm,17.0 miles,22.2 C,3140 ml
1002, terri butler ,jesse29@dixon.com,357-015-6798x0942,2025.02.20,CAN,394.55,"A123,A123,C345",VIP,"81600 Jennifer Springs Suite 060, Port Christian, IA 37866",19.08.1969,,None,excellent,7/6/2025,basic,phone,30-06-2025 14:26,130.127.194.145,FREE50,null,,dukejanet@yahoo.com,null,95.6 lbs,67.7 inches,34.4 miles,69.6 F,2410 ml
1090,  Gabriela_diaz,veleztimothy@gmail.com,001-782-930-5685x777,28-11-2022,Uk,56.16,"C345,D456,A123",first time buyer,"997 Johnson Stream, West Patrickton, WA 84082",26.04.1966,F,Silver,excellent,12/1/2024,,phn,3/29/2025 23:03,70.113.81.48,NULL,76,Inactive,toddjohnson@davis.com,null,57.9 kg,69.3 inches,35.0 miles,81.9 F,2.94 gallon
1087,  Jeremy  morrison ,chelseaparker@hotmail.com,+1-123-909-8992x9979,17-Dec-24,uSa,,B234,VIP,"165 Rubio Spring Apt. 602, Fernandezstad, KS 24675",19.10.1979,m,None,unsatisfied,25-04-2025,,none,4/14/2025 23:02,133.214.95.107,,,Active,stevenschelsea@gmail.com,?? needs review,86.0 lbs,63.0 inches,21.4 km,69.3 F,780 ml
1000,  jacqueline bryant  ,estradavanessa@hart.org,,30-Aug-25,UK,310.58,A123,late payment,"8481 Smith Islands, West Amandashire, VT 66583",1/23/1985,M,gold,unsatisfied,27-Mar-25,premium,phone,3/21/2025 10:39,205.6.103.57,SAVE10,N/A,,Cynthia Livingston,null,94.6 kg,192 cm,45.3 miles,24.4 C,2440 ml
1056,samantha  lee ,littlemegan@@moreno.biz,001-912-190-3573x52047,8-Nov-24,usa,478.11,B234,late payment,"76498 Douglas Mountains, New Sarah, IA 50722",8/3/1993,M,,unsatisfied,19-06-2025,None,e-mail,3/30/2025 13:40,85.63.148.118,SAVE10,,active,,first purchase,81.3 kg,173 cm,34.3 miles,68.7 F,3.88 L
1091, Robert cunningham,aaron05@hotmail.com,(395)696-3212x26878,3/28/2023,CAN,497.68,"A123,D456",late payment,"366 Lopez Junction, Lake Taylor, SC 20003",01.08.1987,,silver,neutral,23-Nov-24,None,phn,5/15/2025 14:19,167.185.61.126,NULL,N/A,inactive,,check address,69.7 kg,59.8 inches,45.6 miles,85.5 F,4.87 L
1025,sherry_parsons ,christinapadilla@yahoo.com,+1-100-354-4085x8801,2025.02.16,Uk,282.36,A123,repeat customer,"2818 Sean Crossing, Brittanychester, MA 46516",11/11/1972,m,silver,satisfied,25-05-2025,Basic,,6/1/2025 13:04,166.143.239.158,SPRING50,123,active,Christina Clark,first purchase,51.2 lbs,164 cm,20.8 km,74.8 F,3700 ml
1060,"  bradley_	thomas  ",hpatel@brown-smith.net,001-671-984-2565x36478,4/10/2024,Usa,449.85,"B234,B234",NA,"042 Horton Plaza, South Joanland, ME 65591",12/2/1964,f,Gold,excellent,11/9/2025,Premium,phn,18-01-2025 15:07,201.117.206.119,WELCOME20,-10,active,,?? needs review,94800 g,191 cm,20.9 miles,68.9 F,0.52 gallon
1063,  David_williams  ,hernandezvanessa@aguilar.com,+1-228-712-0738x67625,2023.11.26,CAN,465.91,"A123,C345,D456",NA,"2106 Harris Isle, Meganland, TX 32279",29.01.1968,m,,neutral,12/1/2024,Premium,e-mail,1/1/2025 20:10,56.96.202.113,SAVE10,-10,,christopherbarnett@hotmail.com,?? Needs follow-up,93.7 kg,68.1 inches,28.7 miles,70.0 F,2440 ml
1070,"Jeffrey	_marquez ",csaunders@gmail.com,,31-Mar-24,USA,150.78,"C345,B234,C345",needs follow-up,"34608 Jennifer Brook, South Amanda, MN 06859",1/1/1981,m,Gold,satisfied,25-Oct-24,None,phn,13-02-2025 12:47,211.48.164.93,SAVE10,300 pts,,,first purchase,93.6 kg,1.7 m,18.7 miles,83.8 F,3.41 L
1017,  jason  marsh  ,floresdanielle@green.info,(453)148-2008x3232,2/4/2025,CAN,385.62,"D456,A123",NA,"7347 David Circles, North Rogerside, AZ 19670",12/31/1975,m,Silver,satisfied,7/8/2025,Basic,email,5/23/2025 11:36,51.32.199.207,,300 pts,Active,jeanne79@gmail.com,first purchase,77.0 kg,195 cm,7.0 km,69.4 F,1.56 gallon
1092,Francisco_burnett,huntjimmy@hall.com,(874)269-4129x201,2025.02.23,Uk,145.55,C345,VIP,"PSC 8863, Box 0346, APO AE 15307",15.06.1975,,gold,happy,27-08-2025,Basic,none,7/26/2025 23:08,52.23.221.33,SAVE10,null,Inactive,troymay@ramirez-russell.org,null,99.2 lbs,181 cm,48.2 km,85.1 F,1.48 gallon
1008,"  Latoya	jones ",wyattalejandra@keller.com,+1-898-891-9531x73355,10/29/2022,Usa,215.23,D456,repeat customer,"0583 Kyle Springs Suite 295, Angelahaven, NJ 76784",10/14/1998,m,None,excellent,2/14/2025,basic,email,29-04-2025 07:12,195.35.7.128,,140,Active,,NA,79400 g,67.3 inches,30.8 miles,25.6 C,2960 ml
1056, craig burgess,zmaddox@yahoo.com,001-949-230-5012x2399,2023.07.03,uSa,157.04,"C345,B234,C345",NA,"92025 Gonzalez Drives, Port Angelachester, IL 55443",26.06.1964,F,gold,satisfied,26-Jul-25,,none,7/3/2025 8:08,18.109.117.155,,N/A,Active,ronnie13@jordan.com,?? Needs follow-up,96.7 lbs,1.94 m,46.6 miles,70.7 F,1.17 gallon
1084,  allison_williams ,kquinn@gmail.com,,2025.02.11,usa,133.81,"B234,C345",first time buyer,"USCGC Nicholson, FPO AP 47341",7/12/1980,f,gold,unsatisfied,10/10/2024,basic,e-mail,5/7/2025 17:05,39.224.68.73,WELCOME20,null,inactive,zlee@yahoo.com,check address,73000 g,70.1 inches,34.3 miles,76.6 F,4120 ml
1095,  James_lynn,johnsonsheryl@yahoo.com,622.474.7826x1442,4/21/2024,Usa,153.42,"A123,C345,C345",repeat customer,"60032 Johnson Extension Suite 403, Hartport, MD 15164",1/23/1969,m,Silver,neutral,14-Mar-25,None,e-mail,3/5/2025 13:19,173.129.229.126,NULL,null,Suspended,Jennifer Crawford,?? missing phone,63200 g,1.71 m,12.0 km,65.3 F,2.42 gallon
1064, ashley_eaton  ,suejohnson@hotmail.com,,28-Apr-24,Uk,302.29,"C345,A123",VIP,"13891 Dunlap Canyon Suite 818, North Nicholasmouth, SC 67699",4/16/1995,M,Platinum,null,11/3/2024,None,phn,6/11/2025 6:59,90.175.113.98,SAVE10,-10,Active,,?? missing phone,93.9 lbs,65.0 inches,42.4 km,71.8 F,1.81 L
1005, jacqueline burton  ,greenstephen@yahoo.com,001-604-017-8722,27-Sep-24,uSa,264.51,"C345,A123,B234",VIP,"19543 Pamela Hollow, South Virginia, OR 38191",31-12-1982,f,,NA,3/2/2025,premium,e-mail,24-05-2025 13:34,invalid_ip,SUMMER2023,349,Active,sandra51@flores.com,first purchase,93400 g,1.94 m,50.0 km,68.2 F,2.78 L
1000,  michael  moses,fcalhoun@robinson.net,001-998-271-9916x515,19-10-2023,UK,233.32,A123,VIP,"54625 Mcknight Spur Apt. 802, Port Evan, TN 21451",09.09.1969,M,gold,satisfied,11-Jan-25,Premium,email,13-05-2025 12:36,208.4.62.252,FREE50,300 pts,Inactive,Dalton Turner,first purchase,82.2 kg,192 cm,43.4 km,26.8 C,0.55 L
1097,  victoria_bass  ,rodneybryant@moore.org,7146700223,2023.07.14,CAN,147.21,"B234,A123",late payment,"091 Smith Rapid, East Samuel, IL 74956",10/26/1988,,None,null,6/4/2025,,e-mail,15-05-2025 21:26,40.162.72.110,WELCOME20,N/A,Inactive,davidcarter@yahoo.com,,66.6 lbs,1.7 m,19.4 miles,26.7 C,1.3 L
1080,antonio miller  ,villarrealjames@yahoo.com,+1-641-365-4410x810,2024.04.01,UK,103.76,"D456,D456,D456",,"22370 Peterson Inlet Apt. 529, East Kristieborough, DC 42744",12.01.2005,F,silver,NA,27-11-2024,basic,email,9/11/2025 0:31,11.64.80.35,SUMMER2023,402,active,Michael Cantrell,first purchase,56200 g,184 cm,21.8 km,75.7 F,3.78 L
1045, Victoria_perry,sarah74@gmail.com,-6270,2024.06.12,Uk,180.48,C345,NA,"997 Pitts Junctions Apt. 115, Lake Justin, WY 82097",30-08-1987,,None,neutral,3/19/2025,None,e-mail,16-03-2025 21:11,152.109.252.31,WELCOME20,354,active,,?? needs review,65700 g,70.5 inches,25.3 miles,82.8 F,1.29 gallon
1062, john_beltran,michaeljordan@jimenez-delgado.net,,1/7/2025,Uk,417.39,"A123,D456",NA,"81277 Michael Mountain, West Lisa, ND 05531",8/2/1998,M,None,null,1-Apr-25,None,email,1/25/2025 13:16,85.85.134.206,SAVE10,300 pts,active,,NA,90000 g,73.2 inches,48.2 miles,24.2 C,2.72 L
1053,  Chad gates ,uchristensen@hardy.com,730.561.0397x1402,6-Feb-25,UK,264.11,"A123,C345",repeat customer,"46386 Kennedy View Apt. 670, Port Alfredchester, AZ 52418",13.02.2000,f,silver,unsatisfied,10/6/2024,Basic,phone,2/1/2025 6:52,57.14.238.111,FREE50,-10,active,brandon11@gmail.com,null,51.5 lbs,189 cm,41.1 miles,22.5 C,0.67 L
1086,  Donna ramos  ,johnathanbryant@alexander.com,194.488.1760x057,8/26/2025,uSa,304.67,"C345,B234",repeat customer,"94087 Brian Greens Apt. 067, Williamside, OK 67699",6/8/2005,M,None,happy,6/28/2025,Basic,e-mail,7/28/2025 14:34,24.235.89.156,,N/A,active,eyoung@yahoo.com,first purchase,52800 g,193 cm,44.7 km,82.9 F,3300 ml
1076," zachary_	warren  ",heatherbowman@lewis.com,054.701.3625,7/19/2023,Uk,416.69,"B234,C345,D456",needs follow-up,"51270 Steve Roads, Gatesview, ID 57321",6/6/1993,M,Silver,null,22-Jul-25,Premium,e-mail,3/1/2025 9:19,27.204.67.14,WELCOME20,N/A,inactive,,,95.0 lbs,1.64 m,36.8 km,77.7 F,2.45 L
1006,"  kristopher_	barry  ",twagner@yahoo.com,(099)744-4651x962,2023.01.07,usa,280.69,B234,null,"3595 King Village Suite 297, Mejiaville, DC 62431",4/14/1974,,None,unsatisfied,20-Jul-25,None,e-mail,9/11/2025 2:06,24.79.240.105,,-10,Suspended,ashley23@guerrero-anderson.com,?? missing phone,68000 g,67.7 inches,31.8 miles,28.1 C,3.35 gallon
1057,Ricky luna ,wilsonrobin@little.com,054.503.2785x73616,28-08-2023,uSa,497.8,"D456,C345,B234",,"89164 Wyatt Camp Suite 719, Lake Jenna, SC 20437",5/2/2003,m,silver,excellent,2-Aug-25,Premium,email,15-07-2025 00:19,22.77.85.215,SPRING50,300 pts,inactive,dwalker@hotmail.com,,70400 g,1.92 m,32.8 miles,24.0 C,4.49 L
1004,Amber  parsons,dalton63@yahoo.com,272-101-8134x087,21-08-2023,Usa,240.56,"C345,A123,A123",needs follow-up,"607 Ford Island Suite 362, East Yolandastad, AZ 46311",24.02.1964,M,None,happy,13-06-2025,None,email,7/12/2025 2:10,invalid_ip,NULL,300 pts,Active,,check address,54.6 kg,59.4 inches,47.3 miles,79.5 F,540 ml
1037,"timothy	  hernandez ",dperez@hotmail.com,229-805-9735x16266,2022.10.22,usa,216.71,"A123,D456",null,"68078 Julie Skyway Apt. 596, Jamesfort, ME 53841",5/1/1993,,Gold,neutral,31-Dec-24,Premium,e-mail,27-08-2025 14:45,166.78.207.62,,,Suspended,,?? missing phone,77.4 kg,63.0 inches,49.3 km,84.2 F,3.02 L
1088,  Destiny  salazar,david54@hotmail.com,,7/25/2024,Uk,,"B234,C345",VIP,"46719 Christopher Stream, West Briannaside, IA 09690",05.11.1964,,Gold,unsatisfied,7/22/2025,,e-mail,7/21/2025 6:49,91.101.20.143,SUMMER2023,-10,Inactive,vlowe@flores.com,?? needs review,55.5 kg,172 cm,27.3 miles,22.9 C,0.62 L
1099,george  johnson,ustevens@tran.com,(619)417-4842,5/18/2024,UK,359.16,"C345,C345",late payment,"3625 Huff Spurs Apt. 377, Huntmouth, NM 75882",26.09.2002,,Gold,excellent,2-Nov-24,premium,email,8/6/2025 4:24,8.214.101.84,,,Suspended,Ryan Harper,?? Needs follow-up,52.4 kg,173 cm,9.6 km,24.3 C,2350 ml
1067,Jared_tran  ,jenny34@hotmail.com,(571)020-7909x840,2025.01.30,UK,281.76,"B234,A123",null,"29013 Victoria Lane, Lake Benjamin, DE 99542",10/29/2003,m,Gold,excellent,9/24/2024,premium,e-mail,8/8/2025 11:50,invalid_ip,SPRING50,,Inactive,,?? Needs follow-up,56600 g,1.51 m,24.1 km,80.4 F,2680 ml
1030,"Monica 	williams",brian38@fowler.com,-8453,12/19/2022,UK,,"D456,C345,C345",repeat customer,"303 Tyler Road Suite 064, East Andrew, ND 14184",30-06-1978,,None,excellent,25-09-2024,premium,none,11/5/2025 11:32,invalid_ip,SAVE10,N/A,Suspended,jessica44@carr.com,first purchase,58.7 kg,193 cm,27.1 miles,19.9 C,1180 ml
1011,  carolyn vargas,anthonyhuerta@yahoo.com,096.509.4796,30-Aug-24,USA,95.86,"D456,B234",late payment,"3603 Williamson Causeway, North Shannonland, MA 70018",24.08.1983,F,gold,null,2/20/2025,basic,,7/26/2025 6:49,152.155.106.106,SUMMER2023,,Active,,?? missing phone,97.3 lbs,1.76 m,40.2 km,66.2 F,1.51 L
1086, molly_winters ,sotomichael@clark.org,,16-Jun-23,usa,476.26,"B234,B234,D456",null,"57314 Jonathan Centers, Castroport, WA 71796",08.01.1960,m,,excellent,22-05-2025,Basic,,8/11/2025 22:58,179.150.219.199,,,Inactive,Jennifer Ingram,?? missing phone,52500 g,181 cm,9.8 miles,24.5 C,1230 ml
1022,  Holly  smith  ,umitchell@preston.org,(377)048-0923x12785,2023.04.29,UK,96.64,"D456,A123",late payment,"14677 Munoz Branch Suite 394, New Taylor, MT 31086",12/24/1994,,None,null,4/21/2025,premium,email,5/29/2025 14:40,71.113.255.175,SAVE10,211,Active,,?? missing phone,84.4 lbs,190 cm,24.2 miles,64.6 F,2.15 gallon
1067, michael richards ,rachel94@evans-patel.com,889-880-2110x03103,2025.05.28,uSa,,B234,NA,"PSC 4043, Box 2166, APO AP 49381",4/25/2004,M,None,NA,27-08-2025,Premium,e-mail,8/25/2025 23:06,206.123.67.137,FREE50,null,Inactive,Stephanie Lane,null,66.2 kg,63.8 inches,42.3 km,85.8 F,2.69 gallon
1057,"  jonathan	_strickland",timothy50@mills.biz,474.400.0941x610,2025.01.26,CAN,,"A123,A123",needs follow-up,"6994 Dunn Pike Suite 904, Lake Timothy, MS 68193",07.10.1962,f,Silver,NA,22-Jul-25,basic,e-mail,28-07-2025 17:33,invalid_ip,SUMMER2023,,,,?? needs review,59400 g,1.81 m,21.7 miles,80.1 F,3.82 gallon
1040, Joseph  kim  ,kfowler@@williams-garcia.com,810-230-2105x4311,7/7/2023,Usa,109.83,"C345,D456,C345",late payment,"77535 Gina Light Apt. 654, Port Franciscoville, ND 03848",7/4/1982,f,Platinum,excellent,3/24/2025,basic,,3/28/2025 23:33,invalid_ip,SUMMER2023,null,Inactive,dawn15@gmail.com,?? needs review,83.5 kg,1.81 m,10.7 km,21.9 C,1.09 gallon
1036,Victoria  schmidt ,michael13@hotmail.com,209.389.1742x46417,11-Sep-23,uSa,169.25,C345,first time buyer,"7993 Susan Radial Suite 126, Brandonstad, MO 54665",20.11.1982,f,Platinum,excellent,10/16/2024,premium,,9/4/2025 7:05,160.65.72.254,SPRING50,N/A,,,NA,90.2 kg,1.78 m,48.8 km,74.3 F,2.78 gallon
1021,"Tiffany 	morgan ",michael59@@yahoo.com,001-456-124-5578x43019,2023.11.03,USA,492.04,"D456,D456",repeat customer,"633 Park Freeway, South Brandonville, NC 46377",20-08-2002,F,Silver,neutral,5/7/2025,Premium,e-mail,3/25/2025 22:14,119.115.60.232,NULL,-10,,,?? needs review,81.6 kg,1.67 m,29.1 miles,29.9 C,1.0 gallon
1085,  Jill_thomas,ejones@keller-whitaker.biz,744.121.5086,4-Jul-24,Uk,63.05,B234,first time buyer,"47272 Richard Mountains, Deborahfort, PA 69282",8/12/1969,f,Platinum,happy,4-Aug-25,,none,4/4/2025 12:42,153.65.138.255,WELCOME20,41,,stephen27@gmail.com,?? Needs follow-up,59200 g,70.5 inches,39.1 miles,85.6 F,1750 ml
1082,Thomas  king,jennathomas@hotmail.com,,2/10/2023,usa,253.65,D456,VIP,"329 Jared Lodge Apt. 684, Evanberg, CA 06199",7/22/1975,F,Gold,satisfied,10/7/2024,,phn,3/5/2025 0:25,136.238.205.176,SAVE10,,Suspended,christinafletcher@hendrix.info,?? needs review,59.6 lbs,72.8 inches,27.1 miles,18.8 C,1.07 L
1093, Crystal  hunter,michael85@gmail.com,705.984.9398x97018,2023.07.20,Uk,182.16,"A123,B234,C345",VIP,"PSC 6517, Box 7290, APO AP 16362",19-03-1974,,,happy,12/1/2024,premium,phn,1/8/2025 10:39,111.213.246.96,,,Active,Amanda Rice,?? Needs follow-up,90.6 kg,1.63 m,44.2 km,27.7 C,2.47 gallon
1067,  jerry_flores  ,andersonleon@mills-ryan.biz,,9-Oct-22,uSa,248.8,"C345,A123",VIP,"36019 Wyatt Viaduct, Stewartview, NH 30167",12.05.2005,,Gold,unsatisfied,31-03-2025,basic,none,1/4/2025 1:48,179.139.175.142,SPRING50,300 pts,active,Kyle Mayer,?? needs review,98.7 lbs,185 cm,17.0 miles,23.9 C,0.7 L
1037, brandi_johnson ,ymiddleton@gmail.com,001-629-381-3704x80064,24-Oct-22,uSa,468.81,B234,NA,"30667 Patrick Cliff, Port Richardchester, MT 96141",9/7/2001,m,silver,excellent,10/3/2024,premium,phone,9/1/2025 14:19,169.204.179.10,NULL,300 pts,Active,David Vargas,?? missing phone,52400 g,77.2 inches,25.1 miles,68.2 F,1.22 gallon
1065, Brian  nelson  ,katherinesanchez@villanueva.com,+1-998-065-1854x0797,26-03-2024,USA,498.4,"D456,A123",needs follow-up,"22345 Alice Lane, Lopezland, ND 14464",11/11/1970,m,,unsatisfied,23-Jul-25,Basic,phn,20-07-2025 01:57,22.91.203.164,NULL,,Suspended,,null,67.2 kg,64.6 inches,20.6 miles,76.3 F,1.47 gallon
1052,kim_miller  ,anthonyvazquez@anthony-newman.com,001-155-273-1030x2293,1-Jan-25,usa,377.46,C345,null,"184 Courtney Ford Apt. 419, New Jessicabury, OH 99841",18-04-2006,f,None,satisfied,7-Dec-24,Basic,phone,8/11/2025 15:15,196.64.69.111,SUMMER2023,,Suspended,,,97800 g,1.83 m,8.2 miles,67.5 F,1.88 gallon
1038,michael  thomas ,dmerritt@gmail.com,001-526-072-0483x2117,21-05-2023,Uk,165.44,C345,first time buyer,"32159 Chad Creek, New Julieburgh, RI 89837",6/23/1975,,Silver,excellent,31-Jan-25,basic,none,8/11/2025 0:09,83.151.47.65,SPRING50,,Suspended,derekking@fernandez.info,?? needs review,72800 g,1.95 m,39.4 miles,26.9 C,1030 ml
1078,  Aaron hill,millerjoseph@gmail.com,,2-Aug-23,uSa,385.84,D456,needs follow-up,"22667 Hall Squares Suite 705, Benjaminton, IA 92956",4/23/1984,M,None,satisfied,29-Apr-25,premium,none,1/24/2025 14:55,157.97.124.113,WELCOME20,-10,,Julie Lopez,null,86.7 kg,176 cm,23.0 km,18.6 C,3.0 gallon
1081, Timothy conley  ,gonzalezkatherine@mclaughlin.com,272-847-5695,2023.09.27,Usa,481.81,"A123,B234,D456",late payment,"3095 Jacqueline Row Apt. 223, Patricktown, TX 24488",9/8/1989,M,Platinum,null,11/5/2025,Premium,e-mail,30-06-2025 13:09,189.121.240.88,,,Active,,?? needs review,51.9 kg,63.8 inches,36.3 miles,81.5 F,0.62 L
1094, Deanna  howard ,andrew98@williams-young.com,988-899-2316,2-Dec-22,Uk,146.46,A123,late payment,"7366 Wilson Field Apt. 529, Port Angelabury, WV 03618",5/20/2005,m,,excellent,19-Dec-24,premium,email,9/5/2025 10:52,70.25.238.204,FREE50,-10,Inactive,Christopher Jackson,NA,65.2 lbs,72.4 inches,25.1 km,78.3 F,3.17 gallon
1022," brandon_	lambert ",james10@evans.com,,2025.04.28,Usa,209.46,"A123,D456,D456",,"2129 Barton Cliffs, Lake Rachelport, CT 94841",12/22/1978,f,Gold,unsatisfied,8/20/2025,premium,phone,11/9/2025 6:29,150.218.113.11,FREE50,N/A,inactive,Timothy Gallagher,check address,81.6 kg,1.62 m,9.9 km,68.0 F,2.92 gallon
1006,"  Joshua_	stone",mgonzalez@alexander-gonzales.com,,1-Feb-25,USA,156.21,"C345,C345",NA,"933 Baker Extensions Apt. 915, North Victoriastad, MI 51761",7/14/1979,F,,satisfied,6/20/2025,Premium,phone,25-01-2025 22:45,101.0.211.162,FREE50,300 pts,active,lwalker@gmail.com,?? Needs follow-up,72.0 lbs,1.78 m,27.0 km,75.7 F,2.18 gallon
1027,  joseph_gardner,matthew65@park.org,541-093-9007,7/31/2025,Uk,288.23,"B234,B234,C345",late payment,"36177 Donna Village Apt. 335, Christopherport, UT 43047",5/3/1995,m,gold,satisfied,1/12/2024,premium,,24-05-2025 19:11,135.30.57.217,NULL,N/A,,,,92.2 kg,60.2 inches,25.3 miles,66.4 F,0.92 gallon
1045,"lonnie_	potter ",ritapetersen@goodman-sanchez.info,(606)346-0435x0450,2025.02.11,Usa,51.16,"D456,D456,D456",needs follow-up,"838 Faulkner Gateway, South Julie, AZ 45231",10/11/1990,m,,null,21-Oct-24,,phn,8/19/2025 22:05,141.62.107.190,,427,,Kelly Valentine,,62.1 lbs,183 cm,33.1 miles,26.3 C,3350 ml
